domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,0.311,0.31068,32.451654808222145,9,3
CarbonCast,0.491,0.4908,27.94948384999922,9,3
CarbonCast,0.569,0.56857,86.76427548784636,9,3
