domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,0.251,0.25148,-42.692718862087034,3,9
CarbonCast,0.311,0.31068,-39.84512866094379,3,9
CarbonCast,0.315,0.315,-23.217129618697523,3,9
CarbonCast,0.336,0.33613,-21.94886291043822,3,9
CarbonCast,0.47,0.46961,-3.7923343730901427,3,9
CarbonCast,0.475,0.47548,7.800306028931431,3,9
CarbonCast,0.491,0.4908,1.3201501586807014,3,9
CarbonCast,0.569,0.56857,6.648600352957669,3,9
