domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.322,0.32212,-5.060161847924755,3,3
PEMS,0.417,0.41690999999999995,-10.545687309969603,3,3
PEMS,0.47,0.46994,-8.438376614777097,3,3
PEMS,0.496,0.49565,-1.521228787980428,3,3
PEMS,0.548,0.54801,-2.6461568899000945,3,3
PEMS,0.558,0.5578,-3.284449699956902,3,3
PEMS,0.569,0.56919,-0.513824321017866,3,3
PEMS,0.571,0.57105,-1.4863102998696125,3,3
