domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.47,0.46994,-0.7404196915519905,3,3
PEMS,0.548,0.54801,-3.228806014442593,3,3
PEMS,0.571,0.57105,8.377999903423643,3,3
