domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.322,0.32212,-2.4195642423813286,3,9
PEMS,0.417,0.41691,-9.833954385082574,3,9
PEMS,0.47,0.46994,-4.975459802635005,3,9
PEMS,0.496,0.49565,0.0,3,9
PEMS,0.548,0.54801,-0.4599861509546102,3,9
PEMS,0.558,0.5578,-2.798192005481433,3,9
PEMS,0.569,0.56919,-0.30720713373026504,3,9
PEMS,0.571,0.57105,0.17190593461779938,3,9
