domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,3.083,3.08273,-9.688713912878624,3,3
CarbonCast,3.973,3.97321,-1.4040908529375602,3,3
CarbonCast,5.046,5.0465,-300.5857698328536,3,3
