domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,2.993,2.9929399999999995,-5.796376946670947,3,3
PEMS,3.265,3.26483,-0.6248527041917988,3,3
PEMS,3.673,3.67348,-15.406082223680205,3,3
