domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,2.993,2.99294,4.936475035709298,9,3
PEMS,3.265,3.26483,-0.9536118934629614,9,3
PEMS,3.673,3.67348,19.53946928184272,9,3
