domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,12.834,12.8344,14.657061255807994,3,3
Fitbit,14.709,14.70904,21.88013765074697,3,3
Fitbit,15.831,15.83131,5.832916683051796,3,3
