domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,2.827,2.82655,-3.4275147292822536,3,9
CarbonCast,3.083,3.08273,1.532402197656735,3,9
CarbonCast,3.154,3.15421,2.7120658715458448,3,9
CarbonCast,3.973,3.97321,-10.009641724650447,3,9
CarbonCast,4.358,4.35793,-1.7840754787657476,3,9
CarbonCast,5.046,5.0465,6.103631616691319,3,9
CarbonCast,6.15,6.14956,-18.023662563414195,3,9
CarbonCast,15.989,15.988660000000001,-6.199788173904047,3,9
