domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,12.834,12.8344,-17.174310460225954,3,3
Fitbit,15.831,15.83131,-6.194220398033701,3,3
Fitbit,445.768,445.76812,13.740237876260696,3,3
