domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,3.083,3.08273,8.83291777910167,3,3
CarbonCast,3.973,3.97321,1.384649121280382,3,3
CarbonCast,5.046,5.0465,75.03655707946753,3,3
