domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,12.834,12.8344,-2.2942154397033208,3,3
Fitbit,14.709,14.70904,-14.777032339756365,3,3
Fitbit,15.831,15.83131,-20.98906222788993,3,3
