domain,x_metric,n,pearson_r,r_95ci_low,r_95ci_high,spearman_rho,kendall_tau_b,distance_corr,isotonic_R2,theilsen_slope,theilsen_intercept,q25q75_delta_mean,q25q75_cohens_d,q25_n,q75_n
UniSynth,Season,105,-0.31929364104900165,-0.48149273900255946,-0.13594807538665424,-0.37910459458135365,-0.2844923674308035,0.16671318688748263,0.29949797525266963,-1.2435109717868351,1.7055015598746088,-0.197816,-1.6627544157067924,30.0,30.0
