domain,x_metric,n,pearson_r,r_95ci_low,r_95ci_high,spearman_rho,kendall_tau_b,distance_corr,isotonic_R2,theilsen_slope,theilsen_intercept,q25q75_delta_mean,q25q75_cohens_d,q25_n,q75_n
Fitbit,Season,45,-0.7975730349687375,-0.8841211580234395,-0.6581130944718152,-0.7083292645004428,-0.5590449340697187,0.7164241604365896,0.658926435509074,-2.0209068693999455,1.4546179337496605,-0.14641533333333334,-2.8164833243712155,15.0,15.0
