domain,x_metric,n,pearson_r,r_95ci_low,r_95ci_high,spearman_rho,kendall_tau_b,distance_corr,isotonic_R2,theilsen_slope,theilsen_intercept,q25q75_delta_mean,q25q75_cohens_d,q25_n,q75_n
UniSynth,LLE,105,-0.6801212597344038,-0.7712497728537062,-0.5616732744430059,-0.7508250549126768,-0.5561875003404981,0.5538300187918056,0.6399462503966284,-2.7359714563736595,1.1266052740836847,-0.2394923333333333,-2.8379436065427077,30.0,30.0
