domain,x_metric,n,pearson_r,r_95ci_low,r_95ci_high,spearman_rho,kendall_tau_b,distance_corr,isotonic_R2,theilsen_slope,theilsen_intercept,q25q75_delta_mean,q25q75_cohens_d,q25_n,q75_n
PEMS,LLE,54,-0.8512464117564542,-0.91129524777233,-0.7557423771912561,-0.5791703029686135,-0.4002110258258099,0.8320090633717768,0.7973132028315633,-2.1231023102310225,0.5991866732673267,-0.09051388888888884,-3.308775577175438,18.0,18.0
