domain,x_metric,n,pearson_r,r_95ci_low,r_95ci_high,spearman_rho,kendall_tau_b,distance_corr,isotonic_R2,theilsen_slope,theilsen_intercept,q25q75_delta_mean,q25q75_cohens_d,q25_n,q75_n
Fitbit,LLE,54,0.5992650785835617,0.3948642671729452,0.7471399006263685,0.6344679700862198,0.5053512105766583,0.37966278644366297,0.409454340727026,15.46290389840146,0.2747667424401341,0.13568111111111103,2.0574470974943417,18.0,18.0
