date,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
2019-01-03 02:00:00,3.061533025315797,277.53819079723075,275.0246441415966,0.0,1.009054329494486
2019-01-03 03:00:00,3.061533025315797,277.53819079723075,275.0246441415966,0.0,1.009054329494486
2019-01-03 04:00:00,3.01853020340434,277.3750962090513,275.3030190055516,0.0,2.484379447001116
2019-01-03 05:00:00,3.01853020340434,277.3750962090513,275.3030190055516,0.0,2.484379447001116
2019-01-03 06:00:00,3.01853020340434,277.3750962090513,275.3030190055516,0.0,2.484379447001116
2019-01-03 07:00:00,2.8145477419880454,277.0284844088492,275.27001357712606,0.0,1.6090057002887552
2019-01-03 08:00:00,2.8145477419880454,277.0284844088492,275.27001357712606,0.0,1.6090057002887552
2019-01-03 09:00:00,2.8145477419880454,277.0284844088492,275.27001357712606,0.0,1.6090057002887552
2019-01-03 10:00:00,2.6174614066298454,276.61796003217364,274.900408233886,0.0,2.5594839667430005
2019-01-03 11:00:00,2.6174614066298454,276.61796003217364,274.900408233886,0.0,2.5594839667430005
2019-01-03 12:00:00,2.6174614066298454,276.61796003217364,274.900408233886,0.0,2.5594839667430005
2019-01-03 13:00:00,3.021622253033778,277.44875760600144,274.4447212998392,49.24980160081324,0.3398397660664534
2019-01-03 14:00:00,3.021622253033778,277.44875760600144,274.4447212998392,49.24980160081324,0.3398397660664534
2019-01-03 15:00:00,3.021622253033778,277.44875760600144,274.4447212998392,49.24980160081324,0.3398397660664534
2019-01-03 16:00:00,3.209232367527448,279.24608755868263,274.18780059416224,156.53648447218436,0.5064410863589586
2019-01-03 17:00:00,3.209232367527448,279.24608755868263,274.18780059416224,156.53648447218436,0.5064410863589586
2019-01-03 18:00:00,3.209232367527448,279.24608755868263,274.18780059416224,156.53648447218436,0.5064410863589586
2019-01-03 19:00:00,2.742316947030635,279.2576287094233,274.2872302707274,230.9048117145258,0.1533664951618993
2019-01-03 20:00:00,2.742316947030635,279.2576287094233,274.2872302707274,230.9048117145258,0.1533664951618993
2019-01-03 21:00:00,2.742316947030635,279.2576287094233,274.2872302707274,230.9048117145258,0.1533664951618993
2019-01-03 22:00:00,2.27209117245886,276.9302455965885,273.8544987507433,127.40078383143003,0.2604695085084565
2019-01-03 23:00:00,2.27209117245886,276.9302455965885,273.8544987507433,127.40078383143003,0.2604695085084565
2019-01-04 00:00:00,2.27209117245886,276.9302455965885,273.8544987507433,127.40078383143003,0.2604695085084565
2019-01-04 01:00:00,2.3896602629591905,276.32420037564805,273.50264341329444,0.0,0.0575742755982221
2019-01-04 02:00:00,2.3896602629591905,276.32420037564805,273.50264341329444,0.0,0.0575742755982221
2019-01-04 03:00:00,2.3896602629591905,276.32420037564805,273.50264341329444,0.0,0.0575742755982221
2019-01-04 04:00:00,2.601248005479358,275.9943669339697,273.3277726909817,0.0,0.1053443219705653
2019-01-04 05:00:00,2.601248005479358,275.9943669339697,273.3277726909817,0.0,0.1053443219705653
2019-01-04 06:00:00,2.601248005479358,275.9943669339697,273.3277726909817,0.0,0.1053443219705653
2019-01-04 07:00:00,2.6731923948832668,275.93588769868217,273.2795195285813,0.0,0.1053443219705653
2019-01-04 08:00:00,2.6731923948832668,275.93588769868217,273.2795195285813,0.0,0.1053443219705653
2019-01-04 09:00:00,2.6731923948832668,275.93588769868217,273.2795195285813,0.0,0.1053443219705653
2019-01-04 10:00:00,2.9115771334573206,276.0449827407995,273.42692498436026,0.0,1.121857632397516
2019-01-04 11:00:00,2.9115771334573206,276.0449827407995,273.42692498436026,0.0,1.121857632397516
2019-01-04 12:00:00,2.9115771334573206,276.0449827407995,273.42692498436026,0.0,1.121857632397516
2019-01-04 13:00:00,3.239001039505403,277.7946154584772,274.11526891363945,51.787632068302656,1.176458275531331
2019-01-04 14:00:00,3.239001039505403,277.7946154584772,274.11526891363945,51.787632068302656,1.176458275531331
2019-01-04 15:00:00,3.239001039505403,277.7946154584772,274.11526891363945,51.787632068302656,1.176458275531331
2019-01-04 16:00:00,3.457228687503817,279.74196209985485,275.1176990604609,128.46305940925274,2.573803487524396
2019-01-04 17:00:00,3.457228687503817,279.74196209985485,275.1176990604609,128.46305940925274,2.573803487524396
2019-01-04 18:00:00,3.457228687503817,279.74196209985485,275.1176990604609,128.46305940925274,2.573803487524396
2019-01-04 19:00:00,3.5243087088852487,279.72762008267114,276.1164562972021,149.9010248932617,1.1607736862855202
2019-01-04 20:00:00,3.5243087088852487,279.72762008267114,276.1164562972021,149.9010248932617,1.1607736862855202
2019-01-04 21:00:00,3.5243087088852487,279.72762008267114,276.1164562972021,149.9010248932617,1.1607736862855202
2019-01-04 22:00:00,3.3433004810017506,278.4014294895196,276.00971801136325,82.0323981341279,2.1042862176925827
2019-01-04 23:00:00,3.3433004810017506,278.4014294895196,276.00971801136325,82.0323981341279,2.1042862176925827
2019-01-02 00:00:00,3.189346245135901,278.5059050097618,275.4210098988176,101.11035443824998,0.182887001059672
2019-01-02 01:00:00,2.6136742190699023,277.95790092868424,275.1216232208692,0.0,0.0371107349655521
2019-01-02 02:00:00,2.6136742190699023,277.95790092868424,275.1216232208692,0.0,0.0371107349655521
2019-01-02 03:00:00,2.6136742190699023,277.95790092868424,275.1216232208692,0.0,0.0371107349655521
2019-01-02 04:00:00,2.284075269163107,277.0035474051183,274.4061595583672,0.0,0.0694929105456337
2019-01-02 05:00:00,2.284075269163107,277.0035474051183,274.4061595583672,0.0,0.0694929105456337
2019-01-02 06:00:00,2.284075269163107,277.0035474051183,274.4061595583672,0.0,0.0694929105456337
2019-01-02 07:00:00,2.157981100444156,276.4432835600142,273.9202574201232,0.0,0.0720972324933607
2019-01-02 08:00:00,2.157981100444156,276.4432835600142,273.9202574201232,0.0,0.0720972324933607
2019-01-02 09:00:00,2.157981100444156,276.4432835600142,273.9202574201232,0.0,0.0720972324933607
2019-01-02 10:00:00,2.153413883339283,276.11382257000946,273.6444066053254,0.0,0.2230270908337396
2019-01-02 11:00:00,2.153413883339283,276.11382257000946,273.6444066053254,0.0,0.2230270908337396
2019-01-02 12:00:00,2.153413883339283,276.11382257000946,273.6444066053254,0.0,0.2230270908337396
2019-01-02 13:00:00,2.464056116902473,277.4420025212805,273.86742367021185,55.88064300659589,0.1596033609605057
2019-01-02 14:00:00,2.464056116902473,277.4420025212805,273.86742367021185,55.88064300659589,0.1596033609605057
2019-01-02 15:00:00,2.464056116902473,277.4420025212805,273.86742367021185,55.88064300659589,0.1596033609605057
2019-01-02 16:00:00,2.946677236978099,279.1817083589559,274.4962455960731,135.23006094981616,0.3173097348695323
2019-01-02 17:00:00,2.946677236978099,279.1817083589559,274.4962455960731,135.23006094981616,0.3173097348695323
2019-01-02 18:00:00,2.946677236978099,279.1817083589559,274.4962455960731,135.23006094981616,0.3173097348695323
2019-01-02 19:00:00,3.171702415143084,279.0894655847309,275.20825162279425,145.19901507960023,0.1830386345803415
2019-01-02 20:00:00,3.171702415143084,279.0894655847309,275.20825162279425,145.19901507960023,0.1830386345803415
2019-01-02 21:00:00,3.171702415143084,279.0894655847309,275.20825162279425,145.19901507960023,0.1830386345803415
2019-01-02 22:00:00,3.086646201374585,278.0552239288765,275.4492418578388,78.3900403625805,0.5586863160022194
2019-01-02 23:00:00,3.086646201374585,278.0552239288765,275.4492418578388,78.3900403625805,0.5586863160022194
2019-01-03 00:00:00,3.086646201374585,278.0552239288765,275.4492418578388,78.3900403625805,0.5586863160022194
2019-01-03 01:00:00,3.4631912362953763,277.95027426941806,275.6898643926345,0.0,0.9245558538302848
2019-01-03 02:00:00,3.4631912362953763,277.95027426941806,275.6898643926345,0.0,0.9245558538302848
2019-01-03 03:00:00,3.4631912362953763,277.95027426941806,275.6898643926345,0.0,0.9245558538302848
2019-01-03 04:00:00,3.4053971935421883,277.7698172902203,275.7310602122734,0.0,2.47852034004164
2019-01-03 05:00:00,3.4053971935421883,277.7698172902203,275.7310602122734,0.0,2.47852034004164
2019-01-03 06:00:00,3.4053971935421883,277.7698172902203,275.7310602122734,0.0,2.47852034004164
2019-01-03 07:00:00,3.398357075616529,277.34245517601363,275.386904722548,0.0,1.7508317743165251
2019-01-03 08:00:00,3.398357075616529,277.34245517601363,275.386904722548,0.0,1.7508317743165251
2019-01-03 09:00:00,3.398357075616529,277.34245517601363,275.386904722548,0.0,1.7508317743165251
2019-01-03 10:00:00,3.433217631236721,276.6928837270584,274.62805517786654,0.0,2.8137234951174745
2019-01-03 11:00:00,3.433217631236721,276.6928837270584,274.62805517786654,0.0,2.8137234951174745
2019-01-03 12:00:00,3.433217631236721,276.6928837270584,274.62805517786654,0.0,2.8137234951174745
2019-01-03 13:00:00,3.950831838758938,277.36934680809594,273.8484290774577,53.429084420224285,0.3813263798314343
2019-01-03 14:00:00,3.950831838758938,277.36934680809594,273.8484290774577,53.429084420224285,0.3813263798314343
2019-01-03 15:00:00,3.950831838758938,277.36934680809594,273.8484290774577,53.429084420224285,0.3813263798314343
2019-01-03 16:00:00,4.047809754091668,279.1292136354536,273.6134286445523,168.99712120203938,0.5184093169651167
2019-01-03 17:00:00,4.047809754091668,279.1292136354536,273.6134286445523,168.99712120203938,0.5184093169651167
2019-01-03 18:00:00,4.047809754091668,279.1292136354536,273.6134286445523,168.99712120203938,0.5184093169651167
2019-01-03 19:00:00,3.5791355808101817,279.03838777949807,273.60693921504554,250.38433160588625,0.0658520649543194
2019-01-03 20:00:00,3.5791355808101817,279.03838777949807,273.60693921504554,250.38433160588625,0.0658520649543194
2019-01-03 21:00:00,3.5791355808101817,279.03838777949807,273.60693921504554,250.38433160588625,0.0658520649543194
2019-01-03 22:00:00,3.002557379975885,276.7519026973699,273.164022531647,137.40430632870454,0.1083206299309884
2019-01-03 23:00:00,3.002557379975885,276.7519026973699,273.164022531647,137.40430632870454,0.1083206299309884
2019-01-04 00:00:00,3.002557379975885,276.7519026973699,273.164022531647,137.40430632870454,0.1083206299309884
2019-01-04 01:00:00,3.0705095402576905,276.1509764875844,272.861581009668,0.0,0.0176010159990162
2019-01-04 02:00:00,3.0705095402576905,276.1509764875844,272.861581009668,0.0,0.0176010159990162
2019-01-04 03:00:00,3.0705095402576905,276.1509764875844,272.861581009668,0.0,0.0176010159990162
2019-01-04 04:00:00,3.0775567536933424,275.80109709565176,272.5634578988329,0.0,0.0239816775918293
2019-01-04 05:00:00,3.0775567536933424,275.80109709565176,272.5634578988329,0.0,0.0239816775918293
2019-01-04 06:00:00,3.0775567536933424,275.80109709565176,272.5634578988329,0.0,0.0239816775918293
2019-01-04 07:00:00,2.891660343276893,275.5898214559237,272.4347586658471,0.0,0.0831185861823742
2019-01-04 08:00:00,2.891660343276893,275.5898214559237,272.4347586658471,0.0,0.0831185861823742
2019-01-04 09:00:00,2.891660343276893,275.5898214559237,272.4347586658471,0.0,0.0831185861823742
2019-01-04 10:00:00,2.841170410588928,275.5849899395258,272.49766088740733,0.0,0.3697566622284153
2019-01-04 11:00:00,2.841170410588928,275.5849899395258,272.49766088740733,0.0,0.3697566622284153
2019-01-04 12:00:00,2.841170410588928,275.5849899395258,272.49766088740733,0.0,0.3697566622284153
2019-01-04 13:00:00,3.3092764732280138,277.71762703260407,273.18642021986506,65.30386839569253,0.643070855262462
2019-01-04 14:00:00,3.3092764732280138,277.71762703260407,273.18642021986506,65.30386839569253,0.643070855262462
2019-01-04 15:00:00,3.3092764732280138,277.71762703260407,273.18642021986506,65.30386839569253,0.643070855262462
2019-01-04 16:00:00,3.480654327620772,280.48178358081884,274.3518331756043,173.7959575097903,1.738498584558392
2019-01-04 17:00:00,3.480654327620772,280.48178358081884,274.3518331756043,173.7959575097903,1.738498584558392
2019-01-04 18:00:00,3.480654327620772,280.48178358081884,274.3518331756043,173.7959575097903,1.738498584558392
2019-01-04 19:00:00,2.958347473637833,280.37352114870896,275.7263279264384,218.44571427050312,1.1248469490041344
2019-01-04 20:00:00,2.958347473637833,280.37352114870896,275.7263279264384,218.44571427050312,1.1248469490041344
2019-01-04 21:00:00,2.958347473637833,280.37352114870896,275.7263279264384,218.44571427050312,1.1248469490041344
2019-01-04 22:00:00,2.8410256083489585,278.33926440540284,275.56676080237685,118.76773217574434,2.067072194393209
2019-01-04 23:00:00,2.8410256083489585,278.33926440540284,275.56676080237685,118.76773217574434,2.067072194393209
2019-01-05 00:00:00,2.8410256083489585,278.33926440540284,275.56676080237685,118.76773217574434,2.067072194393209
2019-01-05 01:00:00,2.9366382944568663,278.020241361819,275.77287063360416,0.0,1.3485090432100388
2019-01-05 02:00:00,2.9366382944568663,278.020241361819,275.77287063360416,0.0,1.3485090432100388
2019-01-05 03:00:00,2.9366382944568663,278.020241361819,275.77287063360416,0.0,1.3485090432100388
2019-01-05 04:00:00,3.220851723163958,277.7516853677472,275.7836702291347,0.0,3.032495053584601
2019-01-05 05:00:00,3.220851723163958,277.7516853677472,275.7836702291347,0.0,3.032495053584601
2019-01-05 06:00:00,3.220851723163958,277.7516853677472,275.7836702291347,0.0,3.032495053584601
2019-01-05 07:00:00,3.4718551591826152,277.4059659264482,275.5691264432279,0.0,3.032495053584601
2019-01-05 08:00:00,3.4718551591826152,277.4059659264482,275.5691264432279,0.0,3.032495053584601
2019-01-05 09:00:00,3.4718551591826152,277.4059659264482,275.5691264432279,0.0,3.032495053584601
2019-01-05 10:00:00,3.60352867097341,276.9244202905565,275.09847578082565,0.0,2.4637647089393586
2019-01-05 11:00:00,3.60352867097341,276.9244202905565,275.09847578082565,0.0,2.4637647089393586
2019-01-05 12:00:00,3.60352867097341,276.9244202905565,275.09847578082565,0.0,2.4637647089393586
2019-01-05 13:00:00,4.232954696370994,278.64320984643285,275.31890557145675,76.72414712405606,0.4524740287816204
2019-01-05 14:00:00,4.232954696370994,278.64320984643285,275.31890557145675,76.72414712405606,0.4524740287816204
2019-01-05 15:00:00,4.232954696370994,278.64320984643285,275.31890557145675,76.72414712405606,0.4524740287816204
2019-01-05 16:00:00,4.667780586384445,281.75640327944404,276.2702418279798,218.96391748160025,0.918719829810803
2019-01-05 17:00:00,4.667780586384445,281.75640327944404,276.2702418279798,218.96391748160025,0.918719829810803
2019-01-05 18:00:00,4.667780586384445,281.75640327944404,276.2702418279798,218.96391748160025,0.918719829810803
2019-01-05 19:00:00,4.184418814858795,282.10239062523056,276.866839460875,320.42509669047365,0.2463089033465309
2019-01-05 20:00:00,4.184418814858795,282.10239062523056,276.866839460875,320.42509669047365,0.2463089033465309
2019-01-05 21:00:00,4.184418814858795,282.10239062523056,276.866839460875,320.42509669047365,0.2463089033465309
2019-01-05 22:00:00,3.530370654740993,278.8070764320812,276.055048453298,177.72675795357915,0.2695758817627658
2019-01-05 23:00:00,3.530370654740993,278.8070764320812,276.055048453298,177.72675795357915,0.2695758817627658
2019-01-03 00:00:00,3.086646201374585,278.0552239288765,275.4492418578388,78.3900403625805,0.5586863160022194
2019-01-03 01:00:00,3.6117619680415673,277.71871249352176,275.35961418285183,0.0,0.8751709887896054
2019-01-03 02:00:00,3.6117619680415673,277.71871249352176,275.35961418285183,0.0,0.8751709887896054
2019-01-03 03:00:00,3.6117619680415673,277.71871249352176,275.35961418285183,0.0,0.8751709887896054
2019-01-03 04:00:00,3.571437684375444,277.5648848474067,275.40798838786463,0.0,1.9653598662921228
2019-01-03 05:00:00,3.571437684375444,277.5648848474067,275.40798838786463,0.0,1.9653598662921228
2019-01-03 06:00:00,3.571437684375444,277.5648848474067,275.40798838786463,0.0,1.9653598662921228
2019-01-03 07:00:00,3.501493794479786,277.1385633331737,275.0936703707092,0.0,1.1670392769751186
2019-01-03 08:00:00,3.501493794479786,277.1385633331737,275.0936703707092,0.0,1.1670392769751186
2019-01-03 09:00:00,3.501493794479786,277.1385633331737,275.0936703707092,0.0,1.1670392769751186
2019-01-03 10:00:00,3.476338615562228,276.5279223030564,274.4610006895852,0.0,1.898018983384863
2019-01-03 11:00:00,3.476338615562228,276.5279223030564,274.4610006895852,0.0,1.898018983384863
2019-01-03 12:00:00,3.476338615562228,276.5279223030564,274.4610006895852,0.0,1.898018983384863
2019-01-03 13:00:00,3.698805350761543,277.3048681317151,273.880918185618,51.89320920975429,0.4064082230229318
2019-01-03 14:00:00,3.698805350761543,277.3048681317151,273.880918185618,51.89320920975429,0.4064082230229318
2019-01-03 15:00:00,3.698805350761543,277.3048681317151,273.880918185618,51.89320920975429,0.4064082230229318
2019-01-03 16:00:00,3.540339069505217,279.5098835484693,274.0066942854942,165.70360050828526,0.6059740286544756
2019-01-03 17:00:00,3.540339069505217,279.5098835484693,274.0066942854942,165.70360050828526,0.6059740286544756
2019-01-03 18:00:00,3.540339069505217,279.5098835484693,274.0066942854942,165.70360050828526,0.6059740286544756
2019-01-03 19:00:00,3.1779229387940893,279.71055045960384,274.4557177781968,247.9286717797352,0.1447418710303769
2019-01-03 20:00:00,3.1779229387940893,279.71055045960384,274.4557177781968,247.9286717797352,0.1447418710303769
2019-01-03 21:00:00,3.1779229387940893,279.71055045960384,274.4557177781968,247.9286717797352,0.1447418710303769
2019-01-03 22:00:00,2.832916876337806,277.4426316168689,274.1659472947979,135.7510944649448,0.3109029826892611
2019-01-03 23:00:00,2.832916876337806,277.4426316168689,274.1659472947979,135.7510944649448,0.3109029826892611
2019-01-04 00:00:00,2.832916876337806,277.4426316168689,274.1659472947979,135.7510944649448,0.3109029826892611
2019-01-04 01:00:00,3.021844465113912,277.07499380574177,274.0340580464285,0.0,0.2467876330056283
2019-01-04 02:00:00,3.021844465113912,277.07499380574177,274.0340580464285,0.0,0.2467876330056283
2019-01-04 03:00:00,3.021844465113912,277.07499380574177,274.0340580464285,0.0,0.2467876330056283
2019-01-04 04:00:00,3.011702147220635,276.92507621654187,273.9855477626612,0.0,0.6441829241272032
2019-01-04 05:00:00,3.011702147220635,276.92507621654187,273.9855477626612,0.0,0.6441829241272032
2019-01-04 06:00:00,3.011702147220635,276.92507621654187,273.9855477626612,0.0,0.6441829241272032
2019-01-04 07:00:00,3.0095170915855034,276.9350486527079,274.10077006995965,0.0,0.6533586086807605
2019-01-04 08:00:00,3.0095170915855034,276.9350486527079,274.10077006995965,0.0,0.6533586086807605
2019-01-04 09:00:00,3.0095170915855034,276.9350486527079,274.10077006995965,0.0,0.6533586086807605
2019-01-04 10:00:00,3.10770077224643,277.07492708404186,274.31681273311494,0.0,1.6623070847571393
2019-01-04 11:00:00,3.10770077224643,277.07492708404186,274.31681273311494,0.0,1.6623070847571393
2019-01-04 12:00:00,3.10770077224643,277.07492708404186,274.31681273311494,0.0,1.6623070847571393
2019-01-04 13:00:00,3.4973778102136537,278.99124116274714,275.1331224086564,51.23249583219008,1.4983174519665412
2019-01-04 14:00:00,3.4973778102136537,278.99124116274714,275.1331224086564,51.23249583219008,1.4983174519665412
2019-01-04 15:00:00,3.4973778102136537,278.99124116274714,275.1331224086564,51.23249583219008,1.4983174519665412
2019-01-04 16:00:00,3.911044921713712,281.2799568722317,276.5921235816292,134.12465577669798,3.216603777555056
2019-01-04 17:00:00,3.911044921713712,281.2799568722317,276.5921235816292,134.12465577669798,3.216603777555056
2019-01-04 18:00:00,3.911044921713712,281.2799568722317,276.5921235816292,134.12465577669798,3.216603777555056
2019-01-04 19:00:00,3.649722819489975,281.13669623096166,277.406736975562,169.64344238088864,1.7516887316454894
2019-01-04 20:00:00,3.649722819489975,281.13669623096166,277.406736975562,169.64344238088864,1.7516887316454894
2019-01-04 21:00:00,3.649722819489975,281.13669623096166,277.406736975562,169.64344238088864,1.7516887316454894
2019-01-04 22:00:00,3.6908954203056936,279.4343712197355,276.96042159742615,93.2489727010558,3.629349726932195
2019-01-04 23:00:00,3.6908954203056936,279.4343712197355,276.96042159742615,93.2489727010558,3.629349726932195
2019-01-05 00:00:00,3.6908954203056936,279.4343712197355,276.96042159742615,93.2489727010558,3.629349726932195
2019-01-05 01:00:00,3.8861828084415775,278.8187911922223,276.64519439585143,0.0,1.7226640959163495
2019-01-05 02:00:00,3.8861828084415775,278.8187911922223,276.64519439585143,0.0,1.7226640959163495
2019-01-05 03:00:00,3.8861828084415775,278.8187911922223,276.64519439585143,0.0,1.7226640959163495
2019-01-05 04:00:00,4.048469922236595,278.08760609666547,276.13228524683626,0.0,2.773754841329744
2019-01-05 05:00:00,4.048469922236595,278.08760609666547,276.13228524683626,0.0,2.773754841329744
2019-01-05 06:00:00,4.048469922236595,278.08760609666547,276.13228524683626,0.0,2.773754841329744
2019-01-05 07:00:00,4.095220145694677,277.3069619154585,275.45393588790444,0.0,0.68478978379951
2019-01-05 08:00:00,4.095220145694677,277.3069619154585,275.45393588790444,0.0,0.68478978379951
2019-01-05 09:00:00,4.095220145694677,277.3069619154585,275.45393588790444,0.0,0.68478978379951
2019-01-05 10:00:00,4.076919019509794,276.67162724070283,274.8712120940015,0.0,1.0232807708111995
2019-01-05 11:00:00,4.076919019509794,276.67162724070283,274.8712120940015,0.0,1.0232807708111995
2019-01-05 12:00:00,4.076919019509794,276.67162724070283,274.8712120940015,0.0,1.0232807708111995
2019-01-05 13:00:00,4.584422231355983,278.51243872045654,275.332871245653,82.01740014228156,0.267794550887666
2019-01-05 14:00:00,4.584422231355983,278.51243872045654,275.332871245653,82.01740014228156,0.267794550887666
2019-01-05 15:00:00,4.584422231355983,278.51243872045654,275.332871245653,82.01740014228156,0.267794550887666
2019-01-05 16:00:00,5.029683307193572,281.8518917856998,276.3964739761677,231.70925694806624,0.4327451071045556
2019-01-05 17:00:00,5.029683307193572,281.8518917856998,276.3964739761677,231.70925694806624,0.4327451071045556
2019-01-05 18:00:00,5.029683307193572,281.8518917856998,276.3964739761677,231.70925694806624,0.4327451071045556
2019-01-05 19:00:00,4.343984950442889,282.397662808133,277.1301612281514,335.5500878065621,0.016408703587147
2019-01-05 20:00:00,4.343984950442889,282.397662808133,277.1301612281514,335.5500878065621,0.016408703587147
2019-01-05 21:00:00,4.343984950442889,282.397662808133,277.1301612281514,335.5500878065621,0.016408703587147
2019-01-05 22:00:00,3.686161298019696,279.2192568305123,276.4639629745692,185.3988914644852,0.0190539400211693
2019-01-05 23:00:00,3.686161298019696,279.2192568305123,276.4639629745692,185.3988914644852,0.0190539400211693
2019-01-06 00:00:00,3.686161298019696,279.2192568305123,276.4639629745692,185.3988914644852,0.0190539400211693
2019-01-06 01:00:00,3.6576654221031264,278.4690821351686,276.04667606379314,0.0,0.0015493972939029
