domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,3.083,3.08273,27.94948384999922,9,3
CarbonCast,3.973,3.97321,32.451654808222145,9,3
CarbonCast,5.046,5.0465,86.76427548784636,9,3
