domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,2.828,2.82836,-3.284449699956902,3,3
PEMS,2.993,2.9929399999999995,-1.4863102998696125,3,3
PEMS,3.265,3.26483,-2.6461568899000945,3,3
PEMS,3.326,3.326,-0.513824321017866,3,3
PEMS,3.574,3.57365,-10.545687309969603,3,3
PEMS,3.673,3.67348,-8.438376614777097,3,3
PEMS,3.894,3.89414,-5.060161847924755,3,3
PEMS,4.495,4.49514,-1.521228787980428,3,3
