domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,12.834,12.8344,-5.059113230911229,3,3
Fitbit,14.709,14.70904,-19.083991092626498,3,3
Fitbit,15.831,15.83131,-16.989968266966944,3,3
