domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,3.083,3.08273,28.90065885328372,3,3
CarbonCast,3.973,3.97321,5.53692975821982,3,3
CarbonCast,5.046,5.0465,87.64426591447791,3,3
