domain,metric_bin,omega,rel_gain_pct,nA,nB
UniSynth,1.275,1.27497,13.950350421234429,9,3
UniSynth,1.376,1.37588,23.527329464847345,9,3
UniSynth,1.558,1.55832,43.12029097798359,9,3
UniSynth,1.586,1.586,28.31567595431237,9,3
UniSynth,2.745,2.74452,57.37783990235066,9,3
UniSynth,4.971,4.97051,65.26765859378158,9,3
UniSynth,9.431,9.43131,30.171678118552062,9,3
