domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,12.834,12.8344,-29.352473293786616,3,3
Fitbit,15.831,15.83131,-19.492989618213226,3,3
Fitbit,445.768,445.76812,11.059922608769709,3,3
