domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,3.083,3.08273,-40.64827941745068,3,3
CarbonCast,3.973,3.97321,-5.861475541762441,3,3
CarbonCast,5.046,5.0465,-709.3408235223809,3,3
