domain,metric_bin,omega,rel_gain_pct,nA,nB
UniSynth,1.275,1.27497,0.8164090396680621,3,9
UniSynth,1.376,1.37588,2.0494765619790702,3,9
UniSynth,1.558,1.55832,-5.0493496660447335,3,9
UniSynth,1.586,1.586,0.5155195681511533,3,9
UniSynth,2.745,2.74452,0.7018161202666462,3,9
UniSynth,4.971,4.97051,-14.427549960558967,3,9
UniSynth,9.431,9.43131,11.178369222119022,3,9
