domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,2.993,2.99294,8.220225023460108,9,3
PEMS,3.265,3.26483,-2.7561419920240278,9,3
PEMS,3.673,3.67348,4.034314418860694,9,3
