domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,0.481,0.48091,19.15966303807316,9,3
Fitbit,0.516,0.516,-12.495456175365979,9,3
Fitbit,0.616,0.61596,20.17193574176275,9,3
