domain,metric_bin,omega,rel_gain_pct,ci_low,ci_high,nA,nB
Fitbit,0.481,0.48091,22.691853156236903,,,1,1
Fitbit,0.565,0.56523,27.016766487423713,,,1,1
Fitbit,0.616,0.6159599999999998,16.31308219879209,,,1,1
