domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.388,0.38801,3.1278149376162068,3,3
PEMS,0.463,0.46345,0.7349777714039855,3,3
PEMS,0.548,0.54759,-9.144091915252462,3,3
