domain,metric_bin,omega,rel_gain_pct,nA,nB
UniSynth,0.316,0.31631,1.4196044407457873,3,3
UniSynth,0.412,0.41202,1.6837044534412855,3,3
UniSynth,0.463,0.46259999999999996,0.7793558711742369,3,3
UniSynth,0.527,0.52654,-5.617749655228363,3,3
UniSynth,0.684,0.68438,-11.660201114527004,3,3
UniSynth,0.722,0.7221800000000002,16.721647503442988,3,3
UniSynth,0.728,0.7283399999999999,2.6010204680077385,3,3
