domain,metric_bin,omega,rel_gain_pct,ci_low,ci_high,nA,nB
CarbonCast,0.234,0.23431999999999994,-42.69271886208699,-54.48281374367653,-31.612987021637277,1,3
CarbonCast,0.333,0.33265,-39.84512866094379,-43.40737737511403,-36.74809172208924,1,3
CarbonCast,0.497,0.49678999999999995,-3.7923343730901427,-5.843869800223824,-1.8947781984427474,1,3
CarbonCast,0.503,0.5025199999999999,-21.94886291043824,-29.882138750479115,-16.055001916443082,1,3
CarbonCast,0.513,0.51276,7.800306028931431,6.76816491648802,9.186318326611206,1,3
CarbonCast,0.534,0.53426,1.320150158680686,0.49849260966377723,2.809519009612464,1,3
CarbonCast,0.605,0.6054600000000001,-23.217129618697523,-35.71040638503862,-16.383700520279888,1,3
CarbonCast,0.697,0.6968999999999999,6.648600352957669,3.3213465557089727,11.237050218937133,1,3
