domain,metric_bin,omega,rel_gain_pct,nA,nB
UniSynth,0.316,0.31631,-17.168552845865772,3,3
UniSynth,0.412,0.41202,-40.223392327452835,3,3
UniSynth,0.463,0.46259999999999996,-33.50175723457215,3,3
UniSynth,0.527,0.52654,-67.35907461713914,3,3
UniSynth,0.684,0.68438,-151.6143114075678,3,3
UniSynth,0.722,0.7221800000000002,-61.23141007986782,3,3
UniSynth,0.728,0.7283399999999999,-136.27797408716137,3,3
