domain,metric_bin,omega,rel_gain_pct,ci_low,ci_high,nA,nB
CarbonCast,0.234,0.23431999999999994,2.0641491462654944,,,1,1
CarbonCast,0.333,0.33265,-3.0914491996538174,,,1,1
CarbonCast,0.497,0.49678999999999995,1.4899873800509427,,,1,1
CarbonCast,0.503,0.5025199999999999,-2.6327136834035962,,,1,1
CarbonCast,0.513,0.51276,14.525877208919256,,,1,1
CarbonCast,0.534,0.53426,2.841591144425404,,,1,1
CarbonCast,0.605,0.6054600000000001,-4.104780120742711,,,1,1
CarbonCast,0.697,0.6968999999999999,22.403213539397612,,,1,1
