domain,metric_bin,omega,rel_gain_pct,ci_low,ci_high,nA,nB
PEMS,0.388,0.3880100000000001,-0.4599861509546102,,,1,1
PEMS,0.463,0.46345000000000003,-4.975459802635005,,,1,1
PEMS,0.548,0.54759,0.17190593461779938,,,1,1
