domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.388,0.38801,-0.567628776562436,3,3
PEMS,0.463,0.46345,7.09892305984235,3,3
PEMS,0.548,0.54759,9.719843173080584,3,3
