domain,metric_bin,omega,rel_gain_pct,nA,nB
UniSynth,0.316,0.31631,13.423828361794502,3,3
UniSynth,0.412,0.41202,27.46392962480633,3,3
UniSynth,0.463,0.46259999999999996,24.506253981822745,3,3
UniSynth,0.527,0.52654,43.4263988632436,3,3
UniSynth,0.684,0.68438,64.40686393327489,3,3
UniSynth,0.722,0.7221800000000002,25.52367766582058,3,3
UniSynth,0.728,0.7283399999999999,56.546740930302576,3,3
