domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,0.333,0.33265,-5.861475541762441,3,3
CarbonCast,0.534,0.53426,-40.64827941745068,3,3
CarbonCast,0.697,0.6969,-709.3408235223809,3,3
