domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,0.311,0.31068,10.3575383641829,9,3
CarbonCast,0.491,0.4908,7.414129870517876,9,3
CarbonCast,0.569,0.56857,73.41383553980981,9,3
