domain,metric_bin,omega,rel_gain_pct,nA,nB
UniSynth,0.493,0.49274,-0.9433232815278736,3,9
UniSynth,0.513,0.51301,-1.6402212349260985,3,9
UniSynth,0.537,0.53682,-3.3052034528680787,3,9
UniSynth,0.546,0.5458,-1.5428152212380388,3,9
UniSynth,0.584,0.58371,-1.0419591417707037,3,9
UniSynth,0.617,0.61657,-6.135154955869765,3,9
UniSynth,0.629,0.62883,-3.236207220572142,3,9
