domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.322,0.32212,-4.130095753041921,3,3
PEMS,0.417,0.41690999999999995,-13.982815853139037,3,3
PEMS,0.47,0.46994,-13.185308553995933,3,3
PEMS,0.496,0.49565,-5.038909254614451,3,3
PEMS,0.548,0.54801,-0.8754383521756199,3,3
PEMS,0.558,0.5578,-2.5123757769754675,3,3
PEMS,0.569,0.56919,0.30551617041388723,3,3
PEMS,0.571,0.57105,-1.2421614089041744,3,3
