domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,0.347,0.34687,10.943692775327131,9,3
Fitbit,0.357,0.3572,-18.486572346791764,9,3
Fitbit,0.421,0.42053,7.55468622177449,9,3
