domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,0.251,0.25148,-18.023662563414195,3,9
CarbonCast,0.311,0.31068,-10.009641724650447,3,9
CarbonCast,0.315,0.315,-6.199788173904047,3,9
CarbonCast,0.336,0.33613,-3.4275147292822536,3,9
CarbonCast,0.47,0.46961,-1.7840754787657476,3,9
CarbonCast,0.475,0.47548,2.7120658715458448,3,9
CarbonCast,0.491,0.4908,1.532402197656735,3,9
CarbonCast,0.569,0.56857,6.103631616691319,3,9
