domain,x_metric,n,pearson_r,r_95ci_low,r_95ci_high,spearman_rho,kendall_tau_b,distance_corr,isotonic_R2,theilsen_slope,theilsen_intercept,q25q75_delta_mean,q25q75_cohens_d,q25_n,q75_n
Fitbit,SE,54,0.6327785522971723,0.439480569448615,0.7700646395764529,0.6344679700862198,0.5053512105766583,0.4181801000233854,0.409454340727026,1.0589201997319515,0.23153375052008573,0.13568111111111103,2.0574470974943417,18.0,18.0
