domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.039,0.03864,-0.8754383521756199,3,3
PEMS,0.076,0.07551,-1.2421614089041744,3,3
PEMS,0.084,0.08409,-13.185308553995933,3,3
