domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.039,0.03864,1.5597108458139668,3,9
PEMS,0.047,0.04708,-6.698977363757896,3,9
PEMS,0.067,0.06705,-2.050098634011965,3,9
PEMS,0.069,0.06908,0.2965138523169745,3,9
PEMS,0.076,0.07551,0.5704919258173522,3,9
PEMS,0.077,0.07716,0.17239408036244327,3,9
PEMS,0.084,0.08409,-7.693231589651606,3,9
PEMS,0.149,0.14939,-0.6417826717306979,3,9
