domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.039,0.03864,-0.9536118934629614,9,3
PEMS,0.076,0.07551,4.936475035709298,9,3
PEMS,0.084,0.08409,19.53946928184272,9,3
