domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.039,0.03864,-0.6248527041917988,3,3
PEMS,0.076,0.07551,-5.796376946670947,3,3
PEMS,0.084,0.08409,-15.406082223680205,3,3
