domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,0.356,0.35619,-19.492989618213226,3,3
Fitbit,0.443,0.44255,11.059922608769709,3,3
Fitbit,0.491,0.49108,-29.352473293786616,3,3
