domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.452,0.45243999999999995,8.220225023460108,9,3
PEMS,0.537,0.53666,4.034314418860694,9,3
PEMS,0.612,0.61165,-2.7561419920240278,9,3
