domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.47,0.46994,4.034314418860694,9,3
PEMS,0.548,0.54801,-2.7561419920240278,9,3
PEMS,0.571,0.57105,8.220225023460108,9,3
