domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,0.347,0.34687,-29.352473293786616,3,3
Fitbit,0.357,0.3572,11.059922608769709,3,3
Fitbit,0.421,0.42053,-19.492989618213226,3,3
