domain,x_metric,n,pearson_r,r_95ci_low,r_95ci_high,spearman_rho,kendall_tau_b,distance_corr,isotonic_R2,theilsen_slope,theilsen_intercept,q25q75_delta_mean,q25q75_cohens_d,q25_n,q75_n
UniSynth,SNR,105,-0.6666413152486047,-0.7610639237649384,-0.5445549248722339,-0.6389632764866827,-0.48334170383572495,0.5224397268977159,0.5494764831207948,-0.03919037215221533,1.17379124923679,-0.2775213333333333,-3.387445031085346,30.0,30.0
