domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,0.021,0.0207,-19.492989618213226,3,3
Fitbit,0.03,0.03001,-29.352473293786616,3,3
Fitbit,0.039,0.03886,11.059922608769709,3,3
