domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.039,0.03864,-2.6461568899000945,3,3
PEMS,0.047,0.04707999999999999,-10.545687309969603,3,3
PEMS,0.067,0.06705,-3.284449699956902,3,3
PEMS,0.069,0.06908,-0.513824321017866,3,3
PEMS,0.076,0.07551,-1.4863102998696125,3,3
PEMS,0.077,0.07716,-1.521228787980428,3,3
PEMS,0.084,0.08409,-8.438376614777097,3,3
PEMS,0.149,0.14939,-5.060161847924755,3,3
