domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.039,0.03864,-0.4599861509546102,3,9
PEMS,0.076,0.07551,0.17190593461779938,3,9
PEMS,0.084,0.08409,-4.975459802635005,3,9
