domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,0.002,0.002,18.623407570341865,3,3
Fitbit,0.035,0.03521,-8.274936978190967,3,3
Fitbit,0.3,0.29963,-7.624469747711554,3,3
Fitbit,0.356,0.35619,-20.98906222788993,3,3
Fitbit,0.405,0.40492,-14.777032339756365,3,3
Fitbit,0.491,0.49108,-2.2942154397033208,3,3
Fitbit,0.543,0.54335,-9.386614494577698,3,3
Fitbit,0.621,0.62145,3.432368925600776,3,3
