domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.452,0.45243999999999995,0.5704919258173522,3,9
PEMS,0.537,0.53666,-7.693231589651606,3,9
PEMS,0.612,0.61165,1.5597108458139668,3,9
