domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.452,0.45244,-5.796376946670947,3,3
PEMS,0.537,0.53666,-15.406082223680205,3,3
PEMS,0.612,0.61165,-0.6248527041917988,3,3
