domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,0.304,0.30375,-300.5857698328536,3,3
CarbonCast,0.464,0.46377,-9.688713912878624,3,3
CarbonCast,0.664,0.66366,-1.4040908529375602,3,3
