domain,metric_bin,omega,rel_gain_pct,nA,nB
CarbonCast,0.304,0.30375,73.41383553980981,9,3
CarbonCast,0.464,0.46377,7.414129870517876,9,3
CarbonCast,0.664,0.66366,10.3575383641829,9,3
