domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.452,0.45243999999999995,4.936475035709298,9,3
PEMS,0.537,0.53666,19.53946928184272,9,3
PEMS,0.612,0.61165,-0.9536118934629614,9,3
