domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,0.356,0.35619,-6.194220398033701,3,3
Fitbit,0.443,0.44255,13.740237876260696,3,3
Fitbit,0.491,0.49108,-17.174310460225954,3,3
